sentiment,Retweets
1,
1,"RT @KamalaHarris: Record-breaking droughts + long periods of flooding = what’s at stake in CA if we don't act on climate change. 
…"
1,
1,
1,
1,"RT @wwwfoecouk: Why was Trump advisor &amp; #climate change denier Myrion Ebell visiting Number ? 
 …"
1,"RT @MotherJones: The Great Barrier Reef is in peril, and climate change will destroy it  "
1,"RT @GlobalEcoGuy: This is it. We have *this* window of opportunity to stop dangerous #climate change. We can, and must, step up! https://…"
1,
1,RT @CleanAirMoms_FL: Listen! @mollyrauch of @CleanAirMoms talks air pollution and #climate change on @AWFRadio: 
1,"RT @ConversationUK: Reducing food waste helps, but it's going to take systemic action to tackle climate change "
1,
1,"RT @funder: Trump supports Karen Handel who thinks being gay is wrong, climate change is fake &amp; shooting someone is funny…"
1,"RT @_anthonyburch: ~ yrs: baby boomers start dying 
~ yrs: climate change kills most of us

For, like, twenty years, America is going tÃ¢â‚¬Â¦"
1,
1,RT @imani_raeleen: People get mad over the dumbest shit. Youre mad cause Starbucks cups are now green? Well global warming is real and animÃ¢â‚¬Â¦
1,
1,
1,
1,
1,RT @BernieSanders: 'The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitiÃ¢â‚¬Â¦
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,"RT @climatehawk: All the risks of #climate change, in a single graph - @drvox  #globalwarming #ActOnClimate… "
1,RT @richardbranson: Keep calm and carry on the fight against climate change  
1,"RT @yayitsrob: Thanks to climate change, Harvey “is apt to be more intense, … longer-lasting, and with much heavier rainfalls”: …"
1,"RT @Ashley_L_Grapes: #trump, you promised to represent the people, and we believe in climate change. Please rethink your pick for EPA! OurÃ¢â‚¬Â¦"
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @BarackObama: Americans across the country agree that we need bold action in the fight against climate change. #ActOnClimate …
1,"RT @sopranospinner: @Shakestweetz Tens of thousands of unnecessary deaths, immeasurable suffering, and irreversible climate change. Not wor…"
1,
1,
1,
1,"RT @strugglngwriter: When the right had to 'endure' Obama, they got health care, some attention to global warming, etc. What the left endurÃ¢â‚¬Â¦"
1,"RT @HannitysHead: % of Climate Scientists dispute global warming. % of that % were funded by the energy industry. #Fact
#NoDebate"
1,"RT @Kloppholic: Imagine trying to convince yourself that global warming isn't real and instead a conspiracy. Wake up, before it's tÃ¢â‚¬Â¦"
1,RT @nytimes: California is holding itself out as a model to other states — and to nations — on how to fight climate change…
1,RT @yungclynch: Yo I'm fired up this bitch doesn't believe in climate change
1,RT @SenBennetCO: Introduced bill with + Senators to rescind @POTUS anti-climate EO so we can combat climate change &amp; protect jobs → https…
1,"RT @tragictorie: My manager doesn't believe in global warming, should I quit?"
1,"RT @SoilScienceNews: Trump's Gift To America - Forward - Forward Trump's Gift To America Forward Aside from climate change itself, w... htt…"
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,"RT @splinter_news: How fossil fuel money made climate change denial the word of God
 "
1,
1,
1,RT @schertz: This darty in February is a good time but low key I'm really worried about climate change.
1,
1,RT @deIuge: the president doesn't believe in climate change happy earth day
1,RT @KalelKitten: Isn't it fascinating how climate change was COMPLETELY avoided at every debate? Ã°Å¸Â¤â€ Our political system is so corrupt... I'Ã¢â‚¬Â¦
1,"RT @PlanetGreen: From sea to rising sea, America is in the throes of climate change  #HumansDidIt …"
1,RT @malcypoos: 'The atmosphere is being radicalized' by climate change - we need to act NOW! 
1,"RT @JooBilly: And if #Houston isn't secure from the threat of climate change, the nation cannot be secure.
#Harvey"
1,"RT @fchollet: Actual global catastrophic risks: climate change, antibiotics resistance, nuclear war, the rise of populism. Fictional one: s…"
1,RT @CNN: No snow where there should be. Bleached anemones. Cracks in the ice. This is what climate change looks like:Ã¢â‚¬Â¦
1,"RT @wef: It might seem like an impossible task sometimes, but this is how we can limit global warming to .°C… "
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,
1,"RT @LeapManifesto: Ministerial panel raises concerns over climate change, indigenous rights, marine mammal safety #StopKM
Ã¢â‚¬Â¦"
1,
1,"RT @pxqh: The last Polar Bear by Gerard Van der Leun.
global warming "
1,"RT @marwannafuq: Conservatives r the st to ask for sources when u give ANY argument, but then believe global warming doesnt exist just bec…"
1,
1,RT @FlakesOnATrain: .@carolinelucas is right to highlight the vital importance of upland peat in climate change. Depressingly she is dismiÃ¢â‚¬Â¦
1,"RT @ddlovato: #IVotedBecause I believe in equality, we need comprehensive immigration reform, I am pro-choice and global warming IS real. #Ã¢â‚¬Â¦"
1,"RT @MacronInEnglish: Paris will host a new climate change conference in December of this year, to build on the progress we have already mad…"
1,RT @FT: Martin Wolf: That the US presidential campaign has unfolded without a focus on climate change is astoundingÃ¢â‚¬Â¦
1,"RT @LeeCamp: Now that Trump is gutting what little climate change regs we had, media is acting like they care. They hardly cover climate ch…"
1,RT @WWFCanada: We can't fight climate change without healthy forests. #IntForestDay 
1,RT @SEIclimate: Transnational #climate change impacts: An entry point to enhanced global cooperation on #adaptation?Ã¢â‚¬Â¦
1,"RT @MariyaAlexander: Climate change denier: I don't believe in climate change 
Changing climate: *sends deadly cat.  hurricane* I believeÃ¢â‚¬Â¦"
1,
1,"RT @Issa_Scottie: Now Trump is President, North Korea &amp; Russia wanna nuke us,blacks cant walk down the street,climate change,and I th…"
1,
1,RT @mojri: Today discussing how #energy sector can minimize carbon footprint &amp; manage risks generated by climate change.…
1,RT @StudentsNCL: Researchers from our university have revealed that wasteland could be vital in the fight against climate change. …
1,RT @THECAROLDANVERS: everything in the world is depressing... my life... climate change... politics... penguin on penguin violence... ciÃ¢â‚¬Â¦
1,"RT @ResistanceParty: 🚨BREAKING🚨 Breitbart push false 'climate change' story and @weatherchannel calls them out 😂😂😂 
#BogusBreitbart 

https…"
1,RT @JammingTheBear: It's December and here i am smoking a fag outside in a t shirt. Maybe global warming does exist
1,RT @athakur: i respect differing opinions but i WILL fight you if you don't believe in climate change bc that's Ã°Å¸â€˜ï†Ã°Å¸ï†Â½ not Ã°Å¸â€˜ï†Ã°Å¸ï†Â½ an Ã°Å¸â€˜ï†Ã°Å¸ï†Â½ opinion Ã°Å¸â€˜ï†Ã°Å¸ï†Â½
1,"RT @CleanAirMoms: Dear @SenatorCantwell, please protect Washington's children from #climate change! #momsonthehill "
1,RT Meet five communities already losing the fight against global warming.  #ff #tfb
1,RT @PakUSAlumni: Is climate change a security threat? Debate underway in @ShakeelRamay session #ClimateCounts #ActOnClimate #COP https://Ã¢â‚¬Â¦
1,
1,RT @ndbrning: When a climate change denier links you to a Daily Mail article as 'evidence'. 
1,RT @MikeRMatheson: @EdKrassen @realDonaldTrump Irma turned into cat due to warm waters. And that's due to climate change. Which Trump deni…
1,RT @AJEnglish: 'Protecting the Earth's lungs is crucial if we are to defend the planetÃ¢â‚¬â„¢s biodiversity and fight global warming.' Ã¢â‚¬Â¦
1,
1,"RT @MickKime: Not having read said Murdoch article, % sure it wouldn't mention #AGW or climate change in context of warming.…"
1,
1,RT @aj: @elliegoulding @Hughcevans If we (me &amp; @EG_Army) open a climate change awareness raising body in Pakistan. Would you both joi…
1,RT WHLive: Ã¢â‚¬Å“WeÃ¢â‚¬â„¢ve promoted clean energy and weÃ¢â‚¬â„¢ve lead the global fight against climate change.Ã¢â‚¬ï† Ã¢â‚¬â€POTUS on the progress we've made to #ActoÃ¢â‚¬Â¦
1,RT @katyperry: Looking to understand how much pain our Mother Earth is in? I recommend this eye-opening summary on climate change �� https:/…
1,"RT @ddlovato: #IVotedBecause I believe in equality, we need comprehensive immigration reform, I am pro-choice and global warming IS real. #Ã¢â‚¬Â¦"
1,RT @voxdotcom: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to  degrees 
1,"RT @RileyPit: @robreiner Have never been more terrified then I am now Afraid of losing my insurance Afraid of climate change, afraid of WW…"
1,RT @SenSherrodBrown: Refusing to act on climate change means allowing severe weather to hurt OH farmers and turning a blind eye to algal bl…
1,
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,RT @RepBarbaraLee: Pruitt’s climate change denialism endangers our national security &amp; puts lives at risk. He’s unfit to lead @EPA. https:/…
1,RT @SierraClub: We are pleased to see @senMarkey concerned about impact of extreme weather &amp; climate change on the airline industry https:/…
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @ClimateCentral: February’s record warmth was brought to you by climate change  
1,
1,RT @SethMacFarlane: HRC proposes installing half a billion solar panels by the end of her first term. Trump thinks climate change is a hoaxÃ¢â‚¬Â¦
1,
1,"RT @_Anunnery: @Bluepurplerain Otherwise, I think we have a problem grasping large, abstract problems like climate change, which i…"
1,RT @EricaJong: Trump doesn't 'believe in' global warming though his hot air may be part of the cause.
1,RT @AquaMarching: Ancient​ viruses thawing out because of global warming bothers me more than I thought it would. We are so fucked.
1,RT @ZekeJMiller: WH officials refuse to say whether Trump believes in human contribution to climate change. “I think that speaks for itself…
1,RT @thejoshpatten: Good morning! Hillary is proposing an % carbon emissions reduction by . Trump thinks climate change is a hoax creaÃ¢â‚¬Â¦
1,"RT @BeingFarhad: Like in last year's US election, the issue of #climate change has not been at the forefront of the French campaign… …"
1,
1,
1,"RT @followlori: 'Species have three options. When confronted with climate change animals can move, they can adapt or they can die.' https:/…"
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @ClimateCentral: Trump could stop states from acting on climate change even if they want to 
1,"RT @PoliticKels: Don't worry about global warming. We're going to build a new Earth, a bigger Earth, it will be the best Earth ever #TrumpNÃ¢â‚¬Â¦"
1,RT @JohnFugelsang: &amp; Donald Trump wants you know this proves NASA's part of that whole Chinese climate change hoax. 
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @Jay_Castro: I hate when old people are like 'climate change isn't a big threat'..uhhm okay fuck off Tracy you literally have like  yeÃ¢â‚¬Â¦
1,RT @climatehawk: Here's why true conservatives should worry about #climate change | @JimTolbertNC  via…
1,"RT @billmckibben: .@NaomiAKlein says, with her usual clarity, that now is precisely the right time to talk about climate change …"
1,RT @OneAcreFund: 'Africa's farmers are among the most hurt by climate change. Inaction will  be catastrophic.'…
1,RT @welovehistory: Pollution and climate change are threatening our wildflowers. Support #EarthHour to make a change #PassthePanda…
1,
1,
1,"RT @newscientist: On the th Anniversary of Los Glaciares National Park, find out how this UNESCO site is affected by climate change…"
1,"RT @LisaBloom: As it has for years, NASA sounds alarm on climate change. Our Pres Elect is only major world leader who's a denier. https://Ã¢â‚¬Â¦"
1,
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,"RT @wickdslut: I still can't wrap my head around the fact that so many people that will run this country, don't believe in climate change."
1,
1,
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change  httÃ¢â‚¬Â¦"
1,RT @kurteichenwald: Conservs can keep pretending climate change is a hoax but other countries arent gonna be putting up with it anymore. htÃ¢â‚¬Â¦
1,RT @VeridianTweets: Join the millions of people around the globe switching off their lights and making noise for climate change action:…
1,"RT @KamalaHarris: I stand with @JerryBrownGov in saying that California will not back down on climate change. 
"
1,
1,"RT @EhrenKassam: It's , and a racist, sexist, climate change denying bigot is leading in the polls. #ElectionNight"
1,"RT @WorldGBC: Check out theme &amp; resources for World Green Building Week ! In the fight against climate change, #OurHeroIsZero…"
1,RT @PopSci: These photos force you to look the victims of climate change in the eye  
1,RT @LeeCamp: Just bc media ignored climate change for the past  yrs doesn't make Obama environmentalist. He was a catastrophe even if Trum…
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @OhFazFavor: Isaac Cordal - 'Politicians debating global warming' 
1,RT @ClimateReality: We can debate how to tackle climate change – but the science is settled #ClimateMarch #ActOnClimate …
1,RT @algore: I'm optimistic about climate change. But people like you have to speak up for solutions: Ã¢â‚¬Â¦
1,
1,
1,
1,RT @rickygervais: The Whitehouse is being filled with creationist climate change deniers. But on the plus side God will give your grandchilÃ¢â‚¬Â¦
1,"RT @ErinSchrode: FYI: climate change will force tens of millions more to leave home/homeland, join  million already on the move, s…"
1,RT @MClouvis: Africa did not contribute to global warming but will suffer greatly from it. Perhaps may suffer more than any other continen…
1,"RT @umairh: bw extreme climate change and peak humanity around  it's crucially important to renew social contracts now. later, harder,…"
1,
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,
1,RT @jaboukie: when you don't know how to dress anymore cus of climate change 
1,
1,RT @QuentinDempster: The failure of our leaders to put climate change mitigation at top of our priorities is distressing. Heavy lifting…
1,
1,
1,RT @BernieSanders: 'The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitiÃ¢â‚¬Â¦
1,"RT @ClimateCentral: A new, interactive map shows where climate change has affected extreme weather events "
1,"RT @CapitanPugwash: Time for #TheresaMay to choose is she with Trump, Assad &amp; Ortega on climate change or is she with the rest of us #Clima…"
1,RT @alfranken: Do you care about student loan debt? Combating climate change? Funding for Planned Parenthood? Vote. 
1,RT @ClimateCentral: This is what the future of National Parks looks like in the face of climate change  …
1,RT @DarkSapiens: I wonder if 'Donald Trump doesn't have the guts to fight global warming because he's afraid of fossil fuel companies' woulÃ¢â‚¬Â¦
1,"RT @ConservationOrg: For forests to combat climate change,  things we must do &gt;&gt;  #IntForestDay #NoForestNoFuture h…"
1,
1,
1,
1,"RT @zanf: Global climate change has already impacted every aspect of life, from genes to entire ecosystems  @extinctÃ¢â‚¬Â¦"
1,"RT @wutrain: Ok back to fighting climate change, systemic racism &amp; income inequality at the local level - more important than ever for citiÃ¢â‚¬Â¦"
1,
1,RT @thedailybeast: Stephen Colbert sums up Trump's climate change policy: 'F*ck the planet!' 
1,"RT @AstroKatie: In case you were wondering: no,  years of US-led inaction on climate change will not go well for the planet. Now is when iÃ¢â‚¬Â¦"
1,
1,RT @ObamaFoundation: Revisit  years of combating climate change while growing the economy:  
1,
1,
1,"RT @UKIPNFKN: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to  degrees via voxdotcom
#Trump
Ã¢â‚¬Â¦"
1,
1,
1,
1,
1,RT @revnaomi: May we nourish those migrating because of climate change &amp; needing a new home. #NoBanNoWallNoRaids
1,RT @LakeSuperior: More action against global warming and pollution #WouldMakeMeFeelSafe
1,"RT @jswatz: When global warming deniers argue that climate scientists are in it for the money, have this @khayhoe post folded u… "
1,RT @PhilipPapaelias: The leading climate scientist explains how climate change bolstered the rain totals. There is no denying this. https:/…
1,"RT @PUANConference: He also has experience in climate change mitigation &amp; adaptation,including post-disaster reconstruction &amp; management #CÃ¢â‚¬Â¦"
1,RT @originalspin: So @ExxonMobil is now to the left of Trump on climate change 
1,RT @drvox: My new post: What Rex Tillerson believes about climate change &amp; what senators should ask him 
1,
1,"RT @Mark_Butler_MP: Why will companies cut pollution under Turnbull Govt? 
Because they're 'good citizens'
Govt's climate change policy…"
1,RT @johnupton: Scientists analyzed  glaciers and concluded their retreats offer “categorical evidence” of climate change. …
1,
1,"RT @LungAssociation: Nsedu Obot Witherspoon, director of @CEHN, shares why kids are especially vulnerable to climate change &amp; air pollut…"
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change  httÃ¢â‚¬Â¦"
1,RT @NEAToday:  ways to teach about climate change in your classroom  
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change  httÃ¢â‚¬Â¦"
1,"RT @Void: Asthma as result of climate change #WorldAsthmaDay #climatechange.
  - @washtimes"
1,RT @plough_shares: Preventing #nuclear war would save millions of lives AND prevent sudden catastrophic #climate change @AVastMachine https…
1,"RT @billmckibben: Today, Trump orders an end to all federal action on climate change. Just think about that for a moment, and imagine what…"
1,
1,RT @babitatyagi: None except Gurmeet Singh had taken the step to remove danger of global warming from the earth. 
1,
1,RT @ClimateReality: How is climate change impacting average temperatures where you live? Check out this amazing new interactive: …
1,
1,RT @AbbyMartin: / of Bangladesh is underwater due to massive floods yet corporate media still ignores climate change causation …
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,RT @NYTNational: Trump has called climate change a hoax. Now he has the chance to destroy efforts to beat it. 
1,"RT @ABFalecbaldwin: Robert Mercer is a climate change denier +believes that the days of white racism have passed.
Read @JaneMayerNYer 

htt…"
1,
1,
1,RT @savmontano: Our president doesn't believe in global warming so we're all doomed regardless
1,"RT @bennydiego: “Without bolder action, our children won’t have time to debate...climate change; they’ll be busy dealing with its effects'…"
1,
1,RT @WWF: Happy #InternationalForestDay! Forests are on the frontline in the fight against climate change #IntForestDay…
1,
1,"RT @esm: Climate change, myth and religion: Fighting climate change may need stories, not just data  - #climatechan…"
1,
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @justinhendrix: Donald believes Russian interference in the US election is a hoax. He also believes climate change is a hoax. There is e…
1,"RT @CFigueres: When it comes to climate change, timing is everything. Thanks to all who contributed to this Comment in Nature …"
1,
1,RT @amaredak: Our globe LITERALLY can not handle  years of neglecting climate change. The effects will be near impossible to recover from
1,"RT @thinkprogress: Oklahoma hits  ° in the dead of winter, because climate change is real
 "
1,
1,RT @dodgr: @SenBobCorker Please vote NO for Pruitt for EPA - he doesn't believe in climate change and doesn't care for the environment.
1,"RT @KHayhoe: In the US today, climate change IS a political belief. Which explains why arguing the science doesn't generally go… "
1,"RT @CityMetric: Yes, the Arctic’s freakishly warm winter is thanks to man-made climate change  …"
1,
1,RT @INDIEWASHERE: wow ok if 'global warming' is real thn explain why boys r so cold hearted?? thts what i thought 'science' if thats even u…
1,"RT @JesusOfNaz: The thing is that war, pollution, climate change, criminal justice, housing, care for seniors, education, &amp; healthcare a…"
1,RT @HillaryForGA: From climate change to immigration reformÃ¢â‚¬â€we need the help of Democrats at every level to solve our most complex prÃ¢â‚¬Â¦
1,
1,RT @catfuI: The new president of america is going on trial for raping a  year old girl and doesn't believe in climate change
1,"RT @KamalaHarris: I stand with @JerryBrownGov in saying that California will not back down on climate change. 
"
1,RT @haveigotnews: Donald Trump announces plan to counter global warming by building wall around the sun.
1,"RT @ViraIMemes: Yeah, I'm DTF 

D - Down
T - To 
F - Save the planet by recycling and spreading climate change awareness"
1,
1,"RT @SeanMcElwee: conservatives politicized bathrooms and eating vegetables, but noting how climate change denial worsens natural dis…"
1,
1,RT @Scaramucci: You can take steps to combat climate change without crippling the economy. The fact many people still believe CC is a hoax…
1,"RT @Sustainable: For Pauline Krikke, new Mayor of The Hague, climate is a core issue: 'The topic of climate change fits with the cit…"
1,RT @ClimateReality: Our leaders need to listen to the science and #StandWithReality on climate change. Add your name now:…
1,
1,
1,
1,"RT @heathermg: 'Energy department rejects Trump's request to name climate change workers.' Good. Stay strong, fascist resistance. …"
1,RT @SethMacFarlane: HRC proposes installing half a billion solar panels by the end of her first term. Trump thinks climate change is a hoaxÃ¢â‚¬Â¦
1,
1,RT @CompleteItCuomo: PLEASE Call @NYGovCuomo NOW and tell him to #WalkTheTalk on fracking and climate change by rejecting the #NAPL perm…
1,RT @azeem: This could be what a global warming tipping point looks like 
1,RT @GirlMacFarlane: When will people get it through their thick skulls?The cost of preventing climate change is so much less than denying i…
1,
1,
1,RT @tveitdal: Global Warming  Could Make Earth Warmest In Over  Mil Years  ways climate change are destroying our planet…
1,"RT @DavidSuzukiFDN: In the wake of the US election, more than ever we need to double down on our efforts to fight climate change. InspiÃ¢â‚¬Â¦"
1,"RT @RVAwonk: This. Is. Devastating. Trump's budget eliminates $ for ALL climate change research &amp; programs, &amp; strips ALL $ for U…"
1,"RT @IRENA: Young people will inherit the issues of climate change, it's important that you hold our feet to the fire @IRENA DGÃ¢â‚¬Â¦"
1,RT @SethMacFarlane: HRC proposes installing half a billion solar panels by the end of her first term. Trump thinks climate change is a hoaxÃ¢â‚¬Â¦
1,"RT @tonyschwartz: Beyond global warming, the heart of the crisis we face worldwide is income inequality. Trump is a horrific symbol of the…"
1,RT ClimateReality: A Republican governor just stood up for clean energy. Because climate change shouldn't be a par… 
1,"RT @ccities: Mayors of Paris &amp; Washington are inspiring global leaders, committed to tackling climate change #WomenClimateÃ¢â‚¬Â¦"
1,
1,
1,"RT @colbertlateshow: Donald Trump called global warming Ã¢â‚¬Å“very expensive...bulls**t,Ã¢â‚¬ï† which is also the motto for Trump University! #LSSC hÃ¢â‚¬Â¦"
1,
1,
1,
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,"RT @AlexSteffen: It's a form of climate denialism to focus on lost coal jobs but not on jobs being lost from impacts of climate change.

Fo…"
1,
1,RT @_OScience: Thawing #permafrost feeds climate change  @_OScience @floridastate #ClimateChange …
1,RT @Anthony: tfw Exxon is to the left of the President of the United States on climate change... 
1,"RT @LKrauss: Women's rights, and climate change. Two reasons Trump needs to lose, and hopefully Democrats gain senate majority."
1,
1,"RT @LeoDiCaprio: Want to stop climate change, @UWM? See #BeforeTheFlood at your University #BeforeYouVote. 
"
1,RT @SwannyQLD: The imperative of reducing carbon emissions shouldn't be held hostage to climate change deniers in Turnbull Govt &amp; BCA #ausp…
1,RT @Suriya_offl: Together we can minimize the ill effects of climate change!! Have used solar panels at home! #CarbonZeroChallenge…
1,RT @WhatDesignCanDo: On stage now: 'It's all about creativity vs. climate change.' - Naresh Ramchandani on his activist initiative…
1,RT @basedlightskin: We have a president who thinks climate change is a conspiracy made by the Chinese and have a VP who believes shock therÃ¢â‚¬Â¦
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @GeorgeTakei: Very bad news for planet Earth and climate change. 
1,RT @sasha_a_fox: @summerbrennan  I collected a bunch of climate change stories people should have read in the last y…
1,
1,
1,"RT @NiceTrumpTweets: I don't deny climate change exists, I just don't want to think about a world where sunshine and rainbows don't exist!…"
1,"RT @TheKennyDevine: You say climate change isn't real, overwhelming evidence says it is. Let's call the whole thing an embarrassing bli… "
1,RT @nycjim: New EPA chief rejects established science on impact of human activity in #climate change.  …
1,RT @WorldfNature: Taking on Adani is not just about climate change. It's taking back power from corporate plutocracy - The Guardian…
1,
1,"RT @DiscoveryIN: Uh oh! And he said human-driven climate change is one of the key threats to civilization. #DiscoveryNews
Ã¢â‚¬Â¦"
1,"RT @LeeCamp: More Americans are dying from extreme weather due to climate change than terrorists. End imperialist, resource stealing wars."
1,RT @VICE: The new EPA secretary is happy to ignore evidence CO causes global warming:  
1,RT @ClimateNexus: How climate change's effect on agriculture can lead to war  via @Newsweek 
1,
1,
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change  httÃ¢â‚¬Â¦"
1,"RT @ECHOActionTeam: Doctors must respond to changes in the politics of climate change #ClimateChange and #Health #ClimateCrisis #ppm
htt…"
1,
1,RT @SenSanders: If we don't address climate change there'll be more conflict over limited resources. We must listen to scientists not fossiÃ¢â‚¬Â¦
1,RT @PlanetGreen: Want to fight climate change. Think about growing more than just grass  @russmclendon …
1,
1,
1,RT @retroJACE: global warming real as hell. al gore told us. leo dicaprio keep tryna tell us. its  degrees and its halloween. sumn aint rÃ¢â‚¬Â¦
1,"RT @ZachJCarter: You don't 'believe in' climate change.

You *understand* climate change.

Stop asking people if they believe in it.

Scien…"
1,
1,RT @Caeleybug: I get more heated than our atmosphere with all this CO in it when someone tries to tell me that global warming doesn't exist
1,RT @OrganicConsumer: Curbing climate change starts with healthy soil 
1,
1,"RT @ThePlumLineGS: NEW post:

Trump's new comments to the Times on climate change aren't reassuring. They're deeply alarming: 

…"
1,
1,"RT @kurteichenwald: Ok, let them deny climate change. If GOP wants to save coal miners' opportunity to work, it should be pushing solar. ht…"
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @ClimateReality: You might have heard the CDC cancelled a major conference on climate change and public health. We have something exciti…
1,RT @ajplus: Now you can plant a tree and protest President Trump's climate change denial at the same time. 
1,"RT @danagould: Would Hillary Clinton have put a climate change denier in charge of the EPA? You voted for Clinton, or you helped elect Tru…"
1,RT @CNN: No snow where there should be. Bleached anemones. Cracks in the ice. This is what climate change looks like:Ã¢â‚¬Â¦
1,
1,RT @Dory: me in  years cause all these politicians are ignoring global warming 
1,RT @koifresco: the solution the correcting climate change is simple: go vegan
1,RT @lifeaseva: Taking shorter showers and buying reusable bottles won't stop global warming. It's the main result of our agriculture demandÃ¢â‚¬Â¦
1,"RT @Independent: Thanks to climate change, it's time to say goodbye to mild weather as you know it "
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,RT @TDSIanJames: A climate change solution beneath our feet: California farmers could be paid to enhance soils in ways that store ca…
1,
1,"RT @LancsUniLEC: Mountaineer wins a fellowship to study how climate change may affect the role of mountains as global carbon sinks
https://Ã¢â‚¬Â¦"
1,
1,"RT @AssaadRazzouk: In the new new world, China lectures the United States about climate change and the importance of cooperation betweÃ¢â‚¬Â¦"
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change  httÃ¢â‚¬Â¦"
1,RT @BrookingsInst: Progress in girls’ education &amp; climate change are intricately interdependent. Find out why:  http…
1,
1,"RT @StarFleetCadet: ’s budget our scientists have been fearing $ billion Cuts climate change, diseases, and energy
 …"
1,"RT @ErikSolheim:  terrifying climate change facts in .
We need urgent #ClimateAction!
"
1,
1,RT @nytimes: Opinion: What is the most efficient thing you — just one concerned person — can do about global warming? …
1,
1,RT @mehdirhasan: Says man who called climate change a Chinese hoax and appointed a climate change denier to run the EPA... …
1,RT @StigAbell: I know nobody cares about climate change in the brave new world. But the red line is this year's sea ice. This lookÃ¢â‚¬Â¦
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,
1,"RT @ErikSolheim: Unorthodox, but inspiring alliance!
California and Norway join hands to combat dangerous climate change.…"
1,RT @SenSanders: We have a president-elect who doesnÃ¢â‚¬â„¢t believe in climate change. ThatÃ¢â‚¬â„¢s frightening for this country and the world.
1,RT @LeeCamp: My take on how Trump's memo to Dept. of Energy is a WITCH HUNT for climate change scientists in NEW REDACTED. WATCH: …
1,RT @DalrympleWill: Look back with nostalgia on the good ol' days when we worried about climate change. Now we have Kim v Trump &amp; we are all…
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,"RT @SierraClub: Facing a President who denies reality of climate change, we must mobilize! Join us / for #PeoplesClimate March … "
1,RT @RealBradGarrett: Trump: 'Nobody really knows' if climate change is real               He's so frightening.   
1,RT @pharris: The scariest thing I see is that nothing will get done on climate change. Hard to count your money when you can't breathe!
1,
1,
