1,2,0,-1,all,perc_1,perc_0,perc_2,perc_-1
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,0.0,2.0,6,66.66666666666666,0.0,0.0,33.33333333333333
4.0,2.0,1.0,1.0,8,50.0,12.5,25.0,12.5
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
12.0,2.0,2.0,3.0,19,63.1578947368421,10.526315789473683,10.526315789473683,15.789473684210526
41.0,15.0,19.0,4.0,79,51.89873417721519,24.050632911392405,18.9873417721519,5.063291139240507
7.0,0.0,2.0,1.0,10,70.0,20.0,0.0,10.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
47.0,7.0,19.0,7.0,80,58.75,23.75,8.75,8.75
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
10.0,6.0,4.0,1.0,21,47.61904761904761,19.047619047619047,28.57142857142857,4.761904761904762
2.0,1.0,5.0,1.0,9,22.22222222222222,55.55555555555556,11.11111111111111,11.11111111111111
5.0,3.0,1.0,0.0,9,55.55555555555556,11.11111111111111,33.33333333333333,0.0
7.0,4.0,0.0,0.0,11,63.63636363636363,0.0,36.36363636363637,0.0
7.0,0.0,0.0,0.0,7,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
18.0,4.0,0.0,1.0,23,78.26086956521739,0.0,17.391304347826086,4.3478260869565215
1.0,1.0,0.0,1.0,3,33.33333333333333,0.0,33.33333333333333,33.33333333333333
16.0,7.0,2.0,0.0,25,64.0,8.0,28.000000000000004,0.0
9.0,2.0,1.0,0.0,12,75.0,8.333333333333332,16.666666666666664,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
6.0,3.0,0.0,0.0,9,66.66666666666666,0.0,33.33333333333333,0.0
1.0,1.0,1.0,0.0,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
19.0,3.0,2.0,0.0,24,79.16666666666666,8.333333333333332,12.5,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
12.0,2.0,20.0,0.0,34,35.294117647058826,58.82352941176471,5.88235294117647,0.0
6.0,0.0,10.0,1.0,17,35.294117647058826,58.82352941176471,0.0,5.88235294117647
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
25.0,1.0,12.0,21.0,59,42.3728813559322,20.33898305084746,1.694915254237288,35.59322033898305
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,2.0,3.0,1.0,7,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
13.0,1.0,13.0,2.0,29,44.827586206896555,44.827586206896555,3.4482758620689653,6.896551724137931
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,1.0,0.0,0.0,5,80.0,0.0,20.0,0.0
14.0,15.0,6.0,1.0,36,38.88888888888889,16.666666666666664,41.66666666666667,2.7777777777777777
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
6.0,12.0,1.0,1.0,20,30.0,5.0,60.0,5.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
9.0,2.0,3.0,1.0,15,60.0,20.0,13.333333333333334,6.666666666666667
9.0,1.0,2.0,0.0,12,75.0,16.666666666666664,8.333333333333332,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
16.0,6.0,1.0,0.0,23,69.56521739130434,4.3478260869565215,26.08695652173913,0.0
7.0,0.0,0.0,0.0,7,100.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,8,100.0,0.0,0.0,0.0
22.0,12.0,2.0,9.0,45,48.888888888888886,4.444444444444445,26.666666666666668,20.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
26.0,14.0,4.0,2.0,46,56.52173913043478,8.695652173913043,30.434782608695656,4.3478260869565215
7.0,2.0,0.0,1.0,10,70.0,0.0,20.0,10.0
4.0,0.0,2.0,0.0,6,66.66666666666666,33.33333333333333,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,0.0,2.0,0.0,5,60.0,40.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,6,100.0,0.0,0.0,0.0
6.0,5.0,2.0,0.0,13,46.15384615384615,15.384615384615385,38.46153846153847,0.0
5.0,9.0,2.0,0.0,16,31.25,12.5,56.25,0.0
13.0,0.0,0.0,0.0,13,100.0,0.0,0.0,0.0
6.0,4.0,1.0,2.0,13,46.15384615384615,7.6923076923076925,30.76923076923077,15.384615384615385
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,6,83.33333333333334,0.0,0.0,16.666666666666664
27.0,12.0,5.0,1.0,45,60.0,11.11111111111111,26.666666666666668,2.2222222222222223
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,9,100.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4,100.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,5,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,1.0,1.0,0.0,5,60.0,20.0,20.0,0.0
23.0,1.0,11.0,6.0,41,56.09756097560976,26.82926829268293,2.4390243902439024,14.634146341463413
3.0,0.0,3.0,0.0,6,50.0,50.0,0.0,0.0
10.0,8.0,0.0,0.0,18,55.55555555555556,0.0,44.44444444444444,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,5,40.0,0.0,20.0,40.0
7.0,0.0,4.0,2.0,13,53.84615384615385,30.76923076923077,0.0,15.384615384615385
8.0,1.0,2.0,2.0,13,61.53846153846154,15.384615384615385,7.6923076923076925,15.384615384615385
9.0,2.0,0.0,0.0,11,81.81818181818183,0.0,18.181818181818183,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
13.0,5.0,4.0,1.0,23,56.52173913043478,17.391304347826086,21.73913043478261,4.3478260869565215
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
10.0,1.0,13.0,1.0,25,40.0,52.0,4.0,4.0
9.0,2.0,5.0,1.0,17,52.94117647058824,29.411764705882355,11.76470588235294,5.88235294117647
11.0,0.0,0.0,0.0,11,100.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,9,100.0,0.0,0.0,0.0
14.0,1.0,22.0,3.0,40,35.0,55.00000000000001,2.5,7.5
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
8.0,0.0,7.0,2.0,17,47.05882352941176,41.17647058823529,0.0,11.76470588235294
12.0,0.0,0.0,0.0,12,100.0,0.0,0.0,0.0
21.0,0.0,0.0,1.0,22,95.45454545454545,0.0,0.0,4.545454545454546
19.0,1.0,0.0,0.0,20,95.0,0.0,5.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
11.0,0.0,5.0,1.0,17,64.70588235294117,29.411764705882355,0.0,5.88235294117647
4.0,0.0,1.0,1.0,6,66.66666666666666,16.666666666666664,0.0,16.666666666666664
8.0,6.0,0.0,3.0,17,47.05882352941176,0.0,35.294117647058826,17.647058823529413
2.0,3.0,3.0,0.0,8,25.0,37.5,37.5,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
13.0,0.0,2.0,0.0,15,86.66666666666667,13.333333333333334,0.0,0.0
10.0,0.0,0.0,0.0,10,100.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,10,100.0,0.0,0.0,0.0
51.0,7.0,11.0,5.0,74,68.91891891891892,14.864864864864865,9.45945945945946,6.756756756756757
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,1.0,0.0,4,75.0,25.0,0.0,0.0
8.0,2.0,0.0,0.0,10,80.0,0.0,20.0,0.0
5.0,0.0,0.0,1.0,6,83.33333333333334,0.0,0.0,16.666666666666664
3.0,14.0,9.0,12.0,38,7.894736842105263,23.684210526315788,36.84210526315789,31.57894736842105
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
13.0,1.0,9.0,2.0,25,52.0,36.0,4.0,8.0
7.0,1.0,3.0,1.0,12,58.333333333333336,25.0,8.333333333333332,8.333333333333332
10.0,2.0,6.0,2.0,20,50.0,30.0,10.0,10.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
9.0,3.0,0.0,0.0,12,75.0,0.0,25.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,4,75.0,0.0,25.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,4.0,1.0,0.0,7,28.57142857142857,14.285714285714285,57.14285714285714,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
8.0,4.0,0.0,0.0,12,66.66666666666666,0.0,33.33333333333333,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
9.0,1.0,2.0,1.0,13,69.23076923076923,15.384615384615385,7.6923076923076925,7.6923076923076925
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
5.0,3.0,1.0,1.0,10,50.0,10.0,30.0,10.0
10.0,0.0,11.0,3.0,24,41.66666666666667,45.83333333333333,0.0,12.5
5.0,0.0,0.0,0.0,5,100.0,0.0,0.0,0.0
10.0,0.0,3.0,4.0,17,58.82352941176471,17.647058823529413,0.0,23.52941176470588
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,0.0,1.0,5,80.0,0.0,0.0,20.0
6.0,0.0,1.0,0.0,7,85.71428571428571,14.285714285714285,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
8.0,1.0,3.0,0.0,12,66.66666666666666,25.0,8.333333333333332,0.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
27.0,0.0,1.0,2.0,30,90.0,3.3333333333333335,0.0,6.666666666666667
28.0,0.0,2.0,1.0,31,90.32258064516128,6.451612903225806,0.0,3.225806451612903
1.0,3.0,2.0,1.0,7,14.285714285714285,28.57142857142857,42.857142857142854,14.285714285714285
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
5.0,0.0,2.0,11.0,18,27.77777777777778,11.11111111111111,0.0,61.111111111111114
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,6,33.33333333333333,33.33333333333333,33.33333333333333,0.0
9.0,0.0,0.0,0.0,9,100.0,0.0,0.0,0.0
1.0,0.0,2.0,0.0,3,33.33333333333333,66.66666666666666,0.0,0.0
3.0,3.0,3.0,0.0,9,33.33333333333333,33.33333333333333,33.33333333333333,0.0
8.0,2.0,0.0,0.0,10,80.0,0.0,20.0,0.0
3.0,1.0,1.0,0.0,5,60.0,20.0,20.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,7,100.0,0.0,0.0,0.0
25.0,13.0,8.0,16.0,62,40.32258064516129,12.903225806451612,20.967741935483872,25.806451612903224
6.0,0.0,0.0,0.0,6,100.0,0.0,0.0,0.0
6.0,2.0,2.0,1.0,11,54.54545454545454,18.181818181818183,18.181818181818183,9.090909090909092
8.0,0.0,0.0,0.0,8,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
13.0,4.0,8.0,6.0,31,41.935483870967744,25.806451612903224,12.903225806451612,19.35483870967742
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
8.0,7.0,0.0,3.0,18,44.44444444444444,0.0,38.88888888888889,16.666666666666664
9.0,0.0,0.0,0.0,9,100.0,0.0,0.0,0.0
10.0,0.0,1.0,0.0,11,90.9090909090909,9.090909090909092,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,4.0,5,20.0,0.0,0.0,80.0
14.0,2.0,1.0,0.0,17,82.35294117647058,5.88235294117647,11.76470588235294,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
10.0,2.0,13.0,2.0,27,37.03703703703704,48.148148148148145,7.4074074074074066,7.4074074074074066
3.0,0.0,1.0,0.0,4,75.0,25.0,0.0,0.0
2.0,7.0,2.0,1.0,12,16.666666666666664,16.666666666666664,58.333333333333336,8.333333333333332
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,1.0,1.0,4,50.0,25.0,0.0,25.0
5.0,6.0,1.0,1.0,13,38.46153846153847,7.6923076923076925,46.15384615384615,7.6923076923076925
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
20.0,2.0,3.0,1.0,26,76.92307692307693,11.538461538461538,7.6923076923076925,3.8461538461538463
3.0,1.0,0.0,0.0,4,75.0,0.0,25.0,0.0
8.0,0.0,0.0,0.0,8,100.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
6.0,29.0,1.0,1.0,37,16.216216216216218,2.7027027027027026,78.37837837837837,2.7027027027027026
4.0,0.0,1.0,0.0,5,80.0,20.0,0.0,0.0
7.0,0.0,0.0,0.0,7,100.0,0.0,0.0,0.0
12.0,1.0,0.0,0.0,13,92.3076923076923,0.0,7.6923076923076925,0.0
3.0,0.0,2.0,0.0,5,60.0,40.0,0.0,0.0
3.0,2.0,0.0,0.0,5,60.0,0.0,40.0,0.0
6.0,6.0,0.0,0.0,12,50.0,0.0,50.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
5.0,1.0,0.0,0.0,6,83.33333333333334,0.0,16.666666666666664,0.0
3.0,1.0,0.0,0.0,4,75.0,0.0,25.0,0.0
6.0,7.0,1.0,0.0,14,42.857142857142854,7.142857142857142,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,2.0,0.0,0.0,6,66.66666666666666,0.0,33.33333333333333,0.0
3.0,2.0,0.0,0.0,5,60.0,0.0,40.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,4.0,2.0,10,40.0,40.0,0.0,20.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
11.0,0.0,2.0,0.0,13,84.61538461538461,15.384615384615385,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
9.0,6.0,0.0,0.0,15,60.0,0.0,40.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
41.0,13.0,7.0,4.0,65,63.07692307692307,10.76923076923077,20.0,6.153846153846154
4.0,0.0,3.0,1.0,8,50.0,37.5,0.0,12.5
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
6.0,0.0,1.0,0.0,7,85.71428571428571,14.285714285714285,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
10.0,6.0,1.0,1.0,18,55.55555555555556,5.555555555555555,33.33333333333333,5.555555555555555
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
5.0,0.0,2.0,0.0,7,71.42857142857143,28.57142857142857,0.0,0.0
4.0,1.0,0.0,0.0,5,80.0,0.0,20.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
4.0,3.0,1.0,0.0,8,50.0,12.5,37.5,0.0
5.0,0.0,0.0,2.0,7,71.42857142857143,0.0,0.0,28.57142857142857
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,3.0,2.0,6,16.666666666666664,50.0,0.0,33.33333333333333
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,7,28.57142857142857,0.0,71.42857142857143,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,3,66.66666666666666,0.0,0.0,33.33333333333333
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,3.0,0.0,4,25.0,75.0,0.0,0.0
3.0,0.0,1.0,5.0,9,33.33333333333333,11.11111111111111,0.0,55.55555555555556
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,3.0,0.0,7,57.14285714285714,42.857142857142854,0.0,0.0
13.0,5.0,2.0,1.0,21,61.904761904761905,9.523809523809524,23.809523809523807,4.761904761904762
6.0,1.0,0.0,1.0,8,75.0,0.0,12.5,12.5
2.0,0.0,0.0,1.0,3,66.66666666666666,0.0,0.0,33.33333333333333
3.0,1.0,0.0,0.0,4,75.0,0.0,25.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,4,50.0,50.0,0.0,0.0
10.0,2.0,0.0,0.0,12,83.33333333333334,0.0,16.666666666666664,0.0
6.0,0.0,1.0,0.0,7,85.71428571428571,14.285714285714285,0.0,0.0
4.0,0.0,0.0,0.0,4,100.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,6,33.33333333333333,0.0,66.66666666666666,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
25.0,4.0,3.0,6.0,38,65.78947368421053,7.894736842105263,10.526315789473683,15.789473684210526
7.0,2.0,4.0,0.0,13,53.84615384615385,30.76923076923077,15.384615384615385,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,6,33.33333333333333,16.666666666666664,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,5,40.0,20.0,40.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,4,50.0,0.0,25.0,25.0
4.0,1.0,0.0,1.0,6,66.66666666666666,0.0,16.666666666666664,16.666666666666664
6.0,2.0,1.0,2.0,11,54.54545454545454,9.090909090909092,18.181818181818183,18.181818181818183
4.0,1.0,0.0,1.0,6,66.66666666666666,0.0,16.666666666666664,16.666666666666664
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
14.0,2.0,3.0,1.0,20,70.0,15.0,10.0,5.0
9.0,0.0,1.0,3.0,13,69.23076923076923,7.6923076923076925,0.0,23.076923076923077
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,16.0,1.0,1.0,21,14.285714285714285,4.761904761904762,76.19047619047619,4.761904761904762
16.0,4.0,3.0,1.0,24,66.66666666666666,12.5,16.666666666666664,4.166666666666666
9.0,8.0,0.0,1.0,18,50.0,0.0,44.44444444444444,5.555555555555555
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
21.0,13.0,7.0,1.0,42,50.0,16.666666666666664,30.952380952380953,2.380952380952381
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
6.0,0.0,4.0,0.0,10,60.0,40.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
15.0,1.0,2.0,1.0,19,78.94736842105263,10.526315789473683,5.263157894736842,5.263157894736842
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,3.0,1.0,6.0,13,23.076923076923077,7.6923076923076925,23.076923076923077,46.15384615384615
26.0,8.0,0.0,0.0,34,76.47058823529412,0.0,23.52941176470588,0.0
7.0,4.0,6.0,1.0,18,38.88888888888889,33.33333333333333,22.22222222222222,5.555555555555555
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
7.0,10.0,5.0,1.0,23,30.434782608695656,21.73913043478261,43.47826086956522,4.3478260869565215
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
7.0,1.0,3.0,1.0,12,58.333333333333336,25.0,8.333333333333332,8.333333333333332
5.0,3.0,0.0,1.0,9,55.55555555555556,0.0,33.33333333333333,11.11111111111111
10.0,2.0,0.0,5.0,17,58.82352941176471,0.0,11.76470588235294,29.411764705882355
19.0,2.0,2.0,3.0,26,73.07692307692307,7.6923076923076925,7.6923076923076925,11.538461538461538
11.0,0.0,16.0,5.0,32,34.375,50.0,0.0,15.625
6.0,3.0,1.0,0.0,10,60.0,10.0,30.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,8.0,1.0,11,18.181818181818183,72.72727272727273,0.0,9.090909090909092
4.0,0.0,1.0,0.0,5,80.0,20.0,0.0,0.0
5.0,0.0,6.0,2.0,13,38.46153846153847,46.15384615384615,0.0,15.384615384615385
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,3,66.66666666666666,33.33333333333333,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
12.0,4.0,4.0,13.0,33,36.36363636363637,12.121212121212121,12.121212121212121,39.39393939393939
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,5,40.0,0.0,60.0,0.0
5.0,6.0,2.0,0.0,13,38.46153846153847,15.384615384615385,46.15384615384615,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
19.0,8.0,11.0,4.0,42,45.23809523809524,26.190476190476193,19.047619047619047,9.523809523809524
7.0,0.0,0.0,0.0,7,100.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,5,100.0,0.0,0.0,0.0
4.0,0.0,1.0,0.0,5,80.0,20.0,0.0,0.0
2.0,2.0,2.0,0.0,6,33.33333333333333,33.33333333333333,33.33333333333333,0.0
12.0,7.0,1.0,0.0,20,60.0,5.0,35.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,3,33.33333333333333,0.0,66.66666666666666,0.0
5.0,0.0,1.0,2.0,8,62.5,12.5,0.0,25.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
11.0,4.0,4.0,2.0,21,52.38095238095239,19.047619047619047,19.047619047619047,9.523809523809524
19.0,0.0,1.0,3.0,23,82.6086956521739,4.3478260869565215,0.0,13.043478260869565
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
12.0,1.0,0.0,2.0,15,80.0,0.0,6.666666666666667,13.333333333333334
8.0,3.0,8.0,1.0,20,40.0,40.0,15.0,5.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,1.0,1.0,6,66.66666666666666,16.666666666666664,0.0,16.666666666666664
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
12.0,6.0,6.0,2.0,26,46.15384615384615,23.076923076923077,23.076923076923077,7.6923076923076925
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
7.0,1.0,3.0,0.0,11,63.63636363636363,27.27272727272727,9.090909090909092,0.0
10.0,2.0,6.0,2.0,20,50.0,30.0,10.0,10.0
13.0,9.0,3.0,6.0,31,41.935483870967744,9.67741935483871,29.03225806451613,19.35483870967742
