sentiment,Retweets
2,
2,RT @democracynow: Top climatologist James Hansen explains the links between climate change and extreme weather events.…
2,
2,
2,
2,RT @Laura_Figueroa: Bernie Sanders on election: 'The stakes are enormously high...literally in terms of climate change the future of the plÃ¢â‚¬Â¦
2,
2,RT @WorldfNature: Russian President Vladimir Putin says humans not responsible for climate change - FRANCE   https…
2,RT @latimes: Senior GOP figures are pushing the White House to consider carbon tax to fight climate change…
2,RT @anthroworks: Indigenous Canadians face a crisis as climate change eats away island home 
2,RT @theipaper: China tells Trump: We did not invent global warming 
2,RT @business: China tells Trump climate change isn't a hoax it invented  
2,"RT @nytimes: In the Pearl River Delta in China, breakneck development comes up against the growing threat of climate change …"
2,RT @jswatz: Now more than  scientists and growing: the open letter to Donald Trump on climate change 
2,RT @ClimateCentral: NOAA challenged the global warming ‘pause.’ Now new research says the agency was right  via…
2,RT @CBCPolitics: Mulcair: Did PM ask Germany to strike climate change from G joint statement? PM: No I did not say that #hw
2,RT @CNNPolitics: Badlands National Park deletes its tweets on climate change  
2,
2,RT @revbillytalen: EPA chief denies carbon dioxide is a prime contributor to climate change 
2,
2,
2,RT @RoundSally: Fiji pleas for a Trump change of heart on climate change 
2,RT @ChristopherNFox: One of world's largest asset managers Vanguard seeks improved corporate disclosure on #climate change …
2,RT @washingtonpost: The Trump administration just disbanded a federal advisory committee on climate change 
2,RT @NRDC: + Earth science &amp; energy experts urged Donald Trump to address climate change.  via @sciam
2,RT @BillMoyersHQ: Did CA figure out how to fix global warming? 
2,"RT @CNBCi: In rare move, China criticizes Trump plan to exit climate change pact  "
2,RT @ClimateChange: Rwanda's gorillas become new face of climate change - CBS News 
2,RT @ABCNews: Former military leaders are urging @realDonaldTrump to take action on climate change threat to international securiÃ¢â‚¬Â¦
2,RT @politico: James Mattis believes climate change is a security threat and catalyzed the military's fuel efficiency efforts…
2,
2,
2,RT @thinkprogress: Can the world fight climate change in the era of Trump? Obama's science adviser thinks so.  https…
2,RT @guardian: Nicholas Stern: cost of global warming Ã¢â‚¬Ëœis worse than IÃ‚ fearedÃ¢â‚¬â„¢ 
2,
2,RT @washingtonpost: The Trump administration just disbanded a federal advisory committee on climate change 
2,
2,
2,
2,
2,RT @ChemistryatYork: Listen to Dr Kevin Cowtan's @BBCRadioWales interview on climate change in the form of warmer oceans (at ::) http…
2,"RT @climateprogress: #GameofThrones star: ‘I saw global warming with my own eyes, and it’s terrifying’  …"
2,RT @themainichi: Britain's Prince Charles co-authors a book on climate change - 
2,
2,RT @mmfa: Five crucial climate change takeaways from the Rex Tillerson confirmation hearing   
2,
2,
2,RT @TheEconomist: It briefly looked as if Trump might have had a rethink about global warming. Apparently not  https…
2,
2,RT @theecoheroes: Trump's climate change agenda 'immensely depressing' #environment #climatechange  thanks @AndyS_Re…
2,
2,RT @insideclimate: Gov. Jerry Brown warns Trump that California won't back down on climate change 
2,RT @Independent: US 'forces G to drop any mention of climate change' in joint statement 
2,RT @nytpolitics: Governor Jerry Brown vows California will battle the Trump White House on climate change  …
2,RT @insideclimate: Gov. Jerry Brown warns Trump that California won't back down on climate change 
2,RT @MashableUK: Stephen Hawking has a message for Trump: Don't ignore climate change  
2,RT @guardianeco: Michael Bloomberg and Mark Carney: How to make a profit from defeating climate change 
2,"RT @KeepAmerGr: Julia Louis-Dreyfus endorses Clinton, slams Trump over climate change  via @EW"
2,
2,"RT @nytimes: With Donald Trump in charge, climate change references were purged from the White House website "
2,
2,
2,
2,
2,
2,
2,RT @sciencemagazine: 'The urgency of acting to mitigate climate change is real and cannot be ignored:' -@POTUS …
2,"RT @IRENA: CO emissions from the energy system must drop to  by , to limit global warming to °C—@IRENA report reveals…"
2,
2,RT @ComplexMag: Leonardo DiCaprio is getting a major award for climate change doc 'Before the Flood':  Ã¢â‚¬Â¦
2,
2,RT @likeagirlinc: #EPA airbrushes #climate webpage as #Pruitt nears confirmation | Climate Home - climate change news …
2,
2,
2,
2,RT @ScienceNews: Lichens sound a quiet alarm on air pollution and climate change. 
2,
2,
2,
2,
2,
2,
2,RT @SkyNewsAust: .@TonyAbbottMHR says the moral panic on climate change has been 'over the top' #auspol 
2,"RT @AAPInNews: Action plan on climate change awaiting final review, says Delhi government 
"
2,RT @AngieHolan: EPA head Scott Pruitt: CO is not a primary cause of global warming  via @PolitiFact
2,RT @climatehawk: Vancouver considers abandoning parts of coast because of #climate change | @Motherboard Ã¢â‚¬Â¦
2,
2,
2,
2,
2,"RT @TheEconomist: In Palau, some corals are thriving despite climate change. What's their secret? "
2,
2,RT @latimes: China is now looking to California – not Trump – to help lead the fight against climate change…
2,RT @sciam: Legendary climate scientist James Hansen likes a GOP proposal on global warming. (By @aisneed)…
2,
2,
2,
2,"RT @Bolets: Spain's hidden €bn subsidy to coal, gas power plants | Climate Home - climate change news  @per_energia…"
2,"RT @geekwire: Bill Gates, tech leaders announce $B alternative energy fund, amid an uncertain future for climate change fight: …"
2,RT @CNNPolitics: Robert F. Kennedy Jr. issues a warning about President Trump's climate change policies  …
2,RT @Gizmodo: Will human evolution be shaped by climate change?  
2,"RT @ajplus: Here's some things to know about Scott Pruitt, the climate change skeptic Trump picked to head the EPA.… "
2,
2,"RT @kylegriffin: New study finds that climate change costs will hit Trump country, especially southeast states, the hardest. …"
2,RT @climateprogress: The House Science Committee used global warming to… challenge global warming?  …
2,RT @pilitaclark: Bank of England to probe banks’ exposure to climate change risks  via @FT
2,"RT @verge: Apple, Google, Microsoft, and Amazon will continue to fight climate change despite Trump  …"
2,
2,
2,RT @business: China tells Trump climate change isn't a hoax it invented  
2,RT @BASIS_org: Lord’s on the ball as climate change threat to cricket revealed | Resource Magazine 
2,RT @Reuters:U.S. EPA chief unconvinced on CO link to global warming 
2,
2,
2,
2,
2,RT @wef: .@BarackObama says tackling climate change means changing our eating habits  
2,"RT @climatehawk: Australian health fund HCF divests from fossil fuels, saying #climate change harms health | @Guardian… "
2,
2,RT @GlobalWarming: John Kerry visits Antarctica to hear scientists on climate change - Newsday 
2,
2,
2,RT @ScienceNews: Shrinking glaciers are “categorical evidence” of climate change.  #AGU
2,
2,RT @DonaldFartWatch: Scott Pruitt’s office deluged with angry callers after he questions the science of global warming…
2,
2,RT @arstechnica: Trump’s executive order on climate change finally drops  by @SJvatn
2,"RT @NYDailyNews: The Trump White House website axes pages related to LGBT rights, civil rights, climate change and Obamacare …"
2,
2,
2,"RT @WorldfNature: Africa's water crisis said to be worsened by climate change, human influence - Press Herald  https…"
2,"RT @TreyPollard_SC: In race to curb climate change, cities outpace governments  via @Reuters"
2,
2,RT @ABC: Sec. John Kerry becomes highest-ranking U.S. official to visit Antarctica; he's there to learn about climate changeÃ¢â‚¬Â¦
2,RT @CNN: Will President Trump force China to take the lead on climate change?  
2,RT @highcountrynews: A group of artists show the effects of deindustrialization &amp; climate change. @PacificStand explains: …
2,"RT Trump seems ready to fight the world on climate change, and it could cost the US "
2,RT @businessinsider: -year-old frost maps show how climate change has shifted the growing season — via @Slate  ht…
2,
2,
2,RT @climatehawk: Yukon species list shows 'violent' #climate change in action - @PJTucker @CBCNews …
2,
2,
2,RT @HuffPostGreen: Thousands of protesters surround White House to demand Trump act on climate change 
2,RT @rudepundit: Scientists are 'guerrilla archiving' their data on climate change in case the Trump administration trashes it: …
2,"RT @UNEP: Scientists say, 's super warm Arctic winter 'extremely unlikely' without climate change. Read more&gt;… "
2,RT @Oregonian: New Yorker magazine: Oregon climate change-denier Art Robinson considered for Trump's national science advisor…
2,"RT @gadyepstein: Role reversal: ChinaÃ¢â‚¬â€once seen as an obstructive force in UN climate change talksÃ¢â‚¬â€warns Trump not to abandon deal

https:/Ã¢â‚¬Â¦"
2,RT @BuzzFeedNews: Secretary of State Rex Tillerson allegedly used an alias email to discuss climate change while at Exxon…
2,RT @ajplus: Diplomats at the UN global warming summit are very concerned about Trump's stance on climate change. 
2,
2,RT @stevesi: Senior diplomat in Beijing embassy resigns over Trump’s climate change decision  // Wow!!!
2,
2,
2,
2,
2,RT @KathViner:  hrs of rolling coverage about climate change to mark the eve of Donald Trump's inauguration  
2,RT @thinkprogress: Australia’s record-breaking summer heat linked directly to climate change  
2,RT @WIRED: What a Trump presidency means for the global fight against climate change: 
2,
2,RT @EcoInternet: Showdown over #science standards reflects #climate change debate: Idaho Statesman  #environment
2,RT @Gizmodo: Scientists aren't sure what climate change did to Harvey  
2,RT @RawStory: Trump’s defense secretary James Mattis says climate change is real — and a national security threat…
2,RT @ABCWorldNews: Top-ranking diplomat at U.S. Embassy in Beijing resigns over climate change decision.  …
2,RT @dfrodl: GE CEO Jeff Immelt seeks to fill void left by Donald Trump in climate change efforts - Boston Business Journal …
2,"RT @aen_texas:  More shareholder climate change votes ahead, as Trump may loosen energy rules"
2,
2,
2,RT @thehill: Energy Dept. tells employees to stop using the phrase 'climate change': report  
2,RT @AEDerocher: Svalbard wildlife paper shows multi-species climate change issues. Not 'just' #polarbears but sea ice loss is sever…
2,RT @alertnetclimate: Can Finland's Sámi reindeer herders survive climate change and logging?  @Fern_NGO #Finland htt…
2,"RT @NBCWNWO: UT professor tackles climate change at Lake Erie Center lecture.
"
2,
2,
2,
2,
2,RT @frankzzza: Miranda Devine: Perth electrical engineerÃ¢â‚¬â„¢s discovery will change climate change debate | Perth Now Ã¢â‚¬Â¦
2,
2,
2,RT @HuffPostPol: Discover how climate change is rapidly transforming our Earth with Google Timelapse  …
2,RT @HuffPostGreen: EPA slams Trump's climate change policy — by accident 
2,"RT @voxdotcom: The EPA is still required to regulate CO. Scott Pruitt, who recently denied climate change, can’t easily undo that. https:/…"
2,
2,
2,"RT @USARedOrchestra: Tillerson withheld evidence from NY AG on investigation into what Exxon knew abt climate change by using alias email
h…"
2,RT @cnni: An Indian engineer is creating giant artificial glaciers to counteract the effects of climate change…
2,
2,
2,"RT @Forbes: Scientists discover a way to capture carbon dioxide from the ambient air, creating new way to fight climate change… "
2,RT @canberratimes: 'Something wasn't quite right': Ex-#Canberra firefighter warns mega fires 'the real cost of climate change' …
2,
2,RT @CNN: An Indian engineer is creating giant artificial glaciers to counteract the effects of climate change…
2,"RT @joerogan: Don't worry about climate change, God will take care it, says GOP congressman "
2,"RT Pummeled by drought and climate change, beloved Lake Tahoe in hot water  via @SFGate"
2,RT @BillClintonTHOF: Australia PM adviser says climate change is 'UN-led ruse to establish new world order'  https:/…
2,
2,"RT @SafetyPinDaily: Experts to Trump: climate change threatens the US military | via @voxdotcom
"
2,RT @ClimateCentral: The 'next stage in climate change liability litigation' resembles the lawsuits that knocked down tobacco companies…
2,RT @FBC_News: PM holds talks with China’s top climate change negotiator - See more at:  
2,
2,
2,RT @thehill: Trump admin buries EPA website designed to be kids' guide to climate change  
2,
2,
2,RT @NYTScience: Trump has ignored climate change warnings from scientists and the government’s own research. Will he listen to CEOs? https:…
2,RT @Independent: The climate change lawsuit the Trump administration is desperate to stop going to trial 
2,RT @guardian: Paris climate change agreement enters into force 
2,
2,
2,RT @SierraClub: EPA head Scott Pruitt may have broken integrity rules by denying climate change (via @mashable) 
2,
2,"RT @fergushunter: Kristina Photios, wife of Liberal Party powerbroker, quits over lack of action on climate change  …"
2,RT @AP_Politics: The White House talking points on climate change challenged the facts. AP reporters examine some of the claims: …
2,
2,
2,
2,
2,RT @WorldfNature: Donald Trump's budget director calls efforts to combat climate change 'waste of money' - The Independent…
2,RT @Captsully: A new study shows air turbulence will drastically increase later this century due to climate change. 
2,
2,
2,
2,"RT @thehill: GE CEO vows to ignore Trump, continue to fight climate change:  "
2,RT @altusda: Recent research suggests climate change may boost toxic mercury levels in sea life  #science #climatech…
2,
2,
2,
2,"RT @DrSimEvans: These  countries all have climate change laws

 "
2,
2,RT @TheEconomist: Scientists are attempting to accelerate evolution to save coral reefs from climate change 
2,RT @PopSci: Kids now have the right to sue the government over climate change  
2,
2,
2,"RT @naretevduorp: In executive order, Trump to dramatically change US approach to climate change
"
2,"RT @CBCAlerts: Beavers move toward Arctic coastline in sign of climate change, causing trouble with Inuvialuit fishing spots: …"
2,
2,
2,"RT @CllrBSilvester: Retweeted Mike Allen (@AMike):

Australia PM adviser says climate change is 'UN-led ruse to establish new... https:…"
2,RT @ZaibatsuNews: Trump’s defense secretary James Mattis says climate change is real — and a national security threat…
2,"RT @regan_fleisher: Ã¢Å¡Â¡Ã¯Â¸ï† Ã¢â‚¬Å“What Trump's presidency could mean for climate changeÃ¢â‚¬ï†

"
2,
2,
2,RT @jilevin: It’s about climate: S-Town gets serious about the personal ramifications of climate change  …
2,RT @ClimateChangRR: Charles calls for global warming to be on TV weather forecasts  
2,
2,RT @UNEP: South Sudan launches United Nations climate change framework. Read more:  
2,RT @emsaurios: Idaho lawmakers strip climate change references from new K- science standards  
2,"RT @UNEP: Scientists find that for the first time on record, human-caused climate change has rerouted an entire river. Read:…"
2,RT @BostonGlobe: A Wheaton College alumnus was killed while walking across the country to raise awareness about climate change…
2,
2,
2,RT @JuddLegum: Trump transition targeting Energy department staff who believe in climate change  (via…
2,
2,RT @CBCNews: How will Toronto weather the storms of climate change?  
2,RT @david_joffe: The Scottish Govt has proposed a  target for a % emissions reduction vs  for the new climate change bill https:/…
2,
2,
2,RT @wef: Flights are getting bumpier. HereÃ¢â‚¬â„¢s why scientists are blaming #climate change  
2,RT @insideclimate: Gov. Jerry Brown warns Trump that California won't back down on climate change 
2,
2,RT @mimizelman: RFK Jr. issues warning about Trump's climate change policies @CNNPolitics 
2,
2,
2,
2,RT @washingtonpost: The EPA buried its climate change website for kids 
2,
2,
2,
2,RT @MotherJones: Donald Trump's interior secretary pick doesn't want to combat climate change. 
2,RT @Animal_Watch: Humans on the verge of causing Earth’s fastest climate change in m years | Dana Nuccitelli  @gua…
2,
2,
2,
2,"RT @Independent: More likely a lesbian caused Hurricane Harvey than climate change, says right-wing commentator "
2,"RT @Reuters: New York, other states challenge Trump over climate change regulation "
2,RT @pablorodas: #climatechange #p RT Australia ranked among worst developed countries for climate change action.Ã¢â‚¬Â¦
2,RT @guardian: Nicholas Stern: cost of global warming Ã¢â‚¬Ëœis worse than I fearedÃ¢â‚¬â„¢ 
2,
2,RT @ThisWeekABC: EPA chief Scott Pruitt's language on climate change contradicts the agency's website.  …
2,"RT @ReutersScience: In rare move, China criticizes Trump plan to exit climate change pact  "
2,RT @MotherJones: Scott Pruitt doesn't agree that CO is a major contributor to global warming  
2,RT @FortuneMagazine: Rex Tillerson allegedly used an email alias at Exxon to discuss climate change  …
2,RT @ticiaverveer: Understanding new evidence of the impact of climate change in the Early Jurassic Period  …
2,
2,
2,RT @UCLAIoES: France's Macron urges Trump to avoid hasty climate change decision  
2,RT TIME 'World leaders on edge as Trump considers pulling the U.S. out of historic Paris climate change deal '
2,RT @climatehawk: .@Energy Department tells staff to stop using phrase '#climate change' | @EcoWatch …
2,"RT @olafureliasson: The link between women's rights and battling climate change. @nytimes @atugend
"
2,RT @Milieunet: Al Gore meets with Donald Trump and Ivanka Trump to talk climate change  
2,RT @newscientist: Corals that grow faster in warm water could beat climate change 
2,RT @nytgraphics: Most Americans believe that global warming is happening and carbon emissions should be scaled back:…
2,"RT @CNN: Julia Louis-Dreyfus, who plays a president on 'Veep,' cut a video backing Clinton over her climate change positionÃ¢â‚¬Â¦"
2,RT @guardianeco: Arctic ice melt could trigger uncontrollable climate change at global level 
2,
2,"RT @frankdugan: In rare move, China criticizes Trump plan to exit climate change pact  via @Reuters"
2,"RT @thehill: GE CEO vows to ignore Trump, continue to fight climate change:  "
2,RT @CNN: Scientists fear the White House will intervene before a federal climate change report is published…
2,RT @WorldfNature: Two scientists resign from EPA roles in protest at Donald Trump's climate change stance - The Independent …
2,RT @EnvDefenseFund: Why is Pres Trump attacking climate change efforts that the EPA has been working on for decades? 
2,RT @news_va_en: Pope urges int. community to act in combating climate change Ã‚Â§RV 
2,RT @theecoheroes: A million bottles a minute: world's plastic binge 'as dangerous as climate change' #environment #water …
2,RT @CNN: New York AG: Sec. of State Tillerson used pseudonym 'Wayne Tracker' to discuss climate change while CEO of Exxon…
2,"RT @VICE: Introducing 'year ,' our guide to surviving the next  years of climate change:  …"
2,RT @JoshMeadows: Opponents of Adani's Carmichael coal mine join UQ Indigenous climate change project.  @jrojourno @Ã¢â‚¬Â¦
2,"RT @kylegriffin: SACRAMENTO, Calif. (AP) — California lawmakers pass extension of landmark climate change law that Gov. Jerry Brown holds…"
2,RT @TheEconomist: The ocean is planet's lifeblood. But it's being transformed by climate change. WATCH  …
2,RT @greenpeaceusa: Doctors say climate change threatens public health across the nation  
2,
2,
2,
2,
2,
2,RT @Retiario: Octopus in the parking garage is climate changeÃ¢â‚¬â„¢s canary in the coal mine 
2,RT @BuzzFeedNews: Trump's EPA chief doesn't think CO is a 'primary contributor' to global warming  …
2,"RT @business: Renewable energy investment has probably peaked, holding back the climate change fight  Ã¢â‚¬Â¦"
2,
2,
2,RT @ClimateCentral: Corn could be major victim of climate change  via @climate 
2,
2,
2,RT @kemet: Trump defence secretary favourite ‘gets climate change’ 
2,
2,RT @japantimes: Could Trump unravel Paris climate change deal? 
2,RT @PolarVortex: A rogue national park is tweeting out climate change facts in defiance of Donald Trump  @BadlandsNPS
2,"RT @esm: G’s agenda can’t ignore climate change, business leaders say  - #climatechange"
2,"RT @pier_dr: How borders change due to climate change. Glaciers meltdown between IT-AU. Italian Limes, by @mariofaranda …"
2,RT @lazarotouza: US general: EU leaders must pressure Trump over climate change scepticism  cc .@g_escribano @rielca…
2,
2,RT @guardianeco: Naomi Klein attacks free-market philosophy in Q&amp;A climate change debate Ã¢â‚¬â€œ video 
2,
2,
2,"RT @BicyclingMag: Devi Lockwood has been traveling, mostly by bicycle, to collect , stories about water &amp; climate change…"
2,RT @ClimateReality: Gallup poll (March ): More Americans than ever are taking climate change seriously  #ClimatÃ¢â‚¬Â¦
2,RT @thinkprogress: Funny or Die: Franken and Letterman take on climate change in hilarious web series  …
2,RT @SEIclimate: The world’s oceans are storing up more amounts of heat than we thought - thanks to #climate change…
2,"RT @KHonkonen: Act now before entire species are lost to global warming, say scientists  #biodiversity #climate"
2,
2,RT @AP: Scientists seek holy grail of climate change in Oman's hills. 
2,
2,RT @ClimateGroup: Catalonia will strengthen its strategic policies to mitigate effects of climate change: new #StatesandRegions report http…
2,
2,
2,
2,
2,"RT @WorldfNature: Trump and Merkel to talk NATO, Ukraine and climate change - Deutsche Welle  "
2,
2,
2,RT @nature_org: World leaders reaffirm their commitment to climate change and the #ParisAgreement.  Ã¢â‚¬Â¦
2,
2,
2,"RT @MotherJones: In , Shell produced this alarming video warning about climate change dangers "
2,"RT @BNONews: The U.S. will change its course on climate change and will abandon a global pact to cut emissions, a Trump transition official…"
2,
2,RT @LeoHickman: New Jersey newspaper editorial calls Trump a 'deranged mad man' for attacking climate change funding 
2,RT @PDChina: City in #China plans to build Asia’s first Vertical Forest towers to tackle climate change &amp; pollution…
2,RT @blkahn: This is how climate change is influencing the current Arctic warm spell  
2,RT @BBCScienceNews: Obama administration gives $m to UN climate change fund 
2,RT @CNNSitRoom: .@BernieSanders says it's 'pathetic' EPA chief thinks carbon dioxide not 'primary contributor' to climate change…
2,"RT @mcspocky: As ice melts and temperatures rise, Alaska fights to stave off climate change  "
2,"RT @tomac: Lisa Jackson talks climate change, Apple’s lofty mining goal, and more in new interview  …"
2,
2,
2,
2,
2,
2,
2,"RT TFTCS 'RT BloombergTV 'Exxon spent  years undermining public concern over climate change, Harvard researc… ''"
2,
2,
2,RT @dcexaminer: White House attacks New York Times for publishing draft government report on climate change  https:/…
2,
2,RT @Earthjustice: All references to climate change have been deleted from the White House website 
2,RT @Trumpwall: How can we trust global warming scientists asks David Rose  via @MailOnline
2,RT @thehill: Energy Dept. tells employees to stop using the phrase 'climate change': report  
2,
2,RT @voxdotcom: Trump took down the White House climate change page — and put up a pledge to drill lots of oil 
2,RT @GlobalVillageSp: Thanks to climate change bread is less tasty  via @GlobalVillageSp
2,RT @guardianeco: Antarctic study examines impact of aerosol particles on climate change 
2,
2,RT @Independent: Elon Musk thinks Donald Trump is going to be good for climate change 
2,
2,
2,RT @thehill: EPA chief refuses to say whether Trump believes in climate change  
2,
2,
2,
2,"RT @altUSEPA: State dept reduces world projection of US soft power. Sweeps up special climate change envoy in process.
…"
2,"RT @latimes: California targets cow gas, belching and manure as part of global warming fight  "
2,
2,
2,RT @MaryGPowell: General Electric's CEO takes aim at President Trump's approach to climate change 
2,RT @thehill: Sierra Club calls for investigation of EPA head over climate change comments  
2,RT @GeoffLalonde: Wisconsin agency bans mention of climate change  via @msnbc
2,
2,
2,
2,"RT @ABCWorldNews: Sec. of State Rex Tillerson used alias account in some climate change emails during tenure at Exxon, prosecutors sa…"
2,
2,RT @jaketapper: EPA chief: Carbon dioxide not 'primary contributor' to climate change (leading scientists say he's wrong) …
2,
2,"RT @RolienSasse: Dutch Chief of Defense: 'I see climate change as a security game changer, posing a serious security risk' #PSC"
2,RT @novapbs: Few issues are as contentious as climate change. But does it have to be that way?  #NOVAnext
2,RT Trump picked a climate change skeptic to head his EPA transition team.  #ff #tfb
2,
2,
2,RT @Independent: Theresa May's new DUP friends are climate change deniers like Trump 
2,
2,RT @voxdotcom: Slowing down climate change isn't about “saving the planet.” It's about us. 
2,
2,
2,RT @politico: 'This is just nuts': Critics pound EPA Administrator Scott Pruitt after he disputes human role in climate change…
2,
2,
2,RT @thehill: Lawmakers move to protect funding for climate change research  
2,"RT @sciam: For the third year in a row, the carbon dioxide emissions that drive climate change worldwide have been level. …"
2,"RT @IBTimes: You can now look at how climate change has changed the earth, all thanks to NASA  …"
2,
2,
2,
2,"RT @Alex_Verbeek: North Pole above freezing in sign of 'sudden' and 'very serious' climate change

 #climateÃ¢â‚¬Â¦"
2,RT @thewire_in: Why people are depending on the success of the Paris climate change agreement for their survivalÃ¢â‚¬Â¦
2,
2,RT @HuffingtonPost: Stephen Colbert skewers EPA chief Scott Pruitt's climate change theory  
2,
2,"RT @BBCBreaking: UK government signs Paris Agreement, world's first comprehensive treaty on tackling climate change Ã¢â‚¬Â¦"
2,
2,
2,
2,
2,
2,
2,RT @ClimateChangRR: The Arctic sea ice could be about to trigger uncontrollable global climate change  …
2,
2,RT @thinkprogress: Can we act on climate change without acknowledging it? 
2,
2,
2,RT @GuardianSustBiz: More than  businesses and investors released a letter today urging @realDonaldTrump to fight climate change https:/…
2,
2,RT @EnvDefenseFund: How climate change is affecting you based on the state you live in. 
2,RT @Sustainable: China's President Xi slams countries unwilling to combat climate change 
2,RT @climatehawk: Signals of #climate change as record fires give way to massive floods in Peru | @robertscribbler…
2,
2,"RT @abcnews: Australia won't meet Paris climate change targets, urgent policy needed on emission reduction: Finkel report
…"
2,RT @lenoretaylor: Tony Abbott says 'moral panic' about climate change is 'over the top' 
2,RT @WIRED: .@AlGore answers all your burning climate change questions. 
2,
2,"RT @deepgreendesign: Was that climate change? Linking extreme weather to global warming 

#Climate #COP #GIE #CdnP…"
2,
2,RT @WatchCTVNews: .@Whalewatchmeplz and @mitchellmoffit of @AsapSCIENCE discuss the effects of climate change:  http…
2,
2,
2,
2,"RT @Alex_Verbeek: �� 

China and California sign deal to work on climate change without Trump 

 #climate…"
2,
2,
2,"RT @nytimes: “For us, climate change is beyond ideology”: How the Dutch are learning to live with water "
2,
2,RT @MarcusC: Judge orders Exxon to hand over documents related to climate change for probe into whether company lied to public http…
2,RT @WSJ: Watch: Bernie Sanders grills Trump's EPA pick on climate change 
2,
2,
2,RT @EnergyVoiceNews: Shell’s video on climate change from  years ago resurfaces: 
2,RT @pewinternet: Partisans in America are worlds apart in their beliefs about climate change  
2,RT @YaleE: Will biodiversity be affected by climate change? Some say reduction in genetic diversity is already happening:…
2,"RT @Economist_WOS: Assessing climate-change risk in the ocean: Christopher Knowles, head of the climate change and environment divisio… "
2,
2,"RT @criminology: One of the most troubling ideas about climate change just found new evidence in its favor
"
2,
2,RT @sciam: Kids' climate change case against the Trump administration to go to trial  
2,
2,RT @Independent: Theresa May's new DUP friends are climate change deniers on the scale of Trump 
2,
2,
2,
2,RT @NBCNews: 'The Terminator' Arnold Schwarzenegger and Pope Francis teamed up to talk about climate change…
2,RT @BostonGlobe: Obama urges more action to be taken on climate change during farewell speech. Watch live: …
2,
2,RT @thehill: EPA flooded with phone calls after EPA head denies CO role in climate change: report  …
2,
2,RT @HuffPostPol: Suit seeks any info about bullying of federal workers over climate change  
2,RT @Reuters: U.S. EPA chief unconvinced on CO link to global warming 
2,
2,RT @Reuters: Secretary of State Kerry urges countries to treat climate change as urgent threat despite uncertainty he says creatÃ¢â‚¬Â¦
2,
2,"RT @CNN: Time-lapse, bird's-eye video shows thousands of protesters marching toward White House during climate change march…"
2,"RT @TheAtlantic: How climate change covered China in smog, by @yayitsrob  "
2,"RT @ACSimonelli: In rebuke to Trump policy, GE chief says ‘climate change is real’  via @WSJ"
2,
2,
2,RT @washingtonpost: Scientists just linked another record-breaking weather event to climate change 
2,RT @CBCAlerts: PM uses World Environment Day to urge Cdns. to turn frustration over climate change into action that 'can't be undone or dou…
2,RT @intlspectator: UNITED STATES: Trump is consulting on how to withdraw the US from the Paris climate change deal
2,RT @emmalherd: ICYMI - investors planning for physical risks of climate change 
2,RT @smartprosperity: + CEOs and Leaders urge the Prime Minister and Premiers to take bold action on climate change. …
2,RT @cardiffuni: #CardiffResearch from @PsychCardiffUni finds UK less concerned about climate change than European neighbours …
2,RT @EcoInternet: Governor Jerry Brown extends #climate change bill  years: ABC News  #environment
2,
2,RT @mcspocky: New York Times climate change debacle: when news outlets worry too much about 'appearing' unbiased…
2,
2,
2,RT @CGIAR: Turkey recognizes scientist for work on #wheat and climate change data  @CIMMYT…
2,"RT @IndianExpress: Human-induced climate change worsened  heatwave in India, says IIT research  …"
2,
2,RT @caitrionambalfe:  years of global warming in a minute-long symphony 
2,
2,RT @KurtJaenen: Cloudy feedback on global warming #news #tech #science  
2,RT @GovtOfPunjab: CCI approved national forest policy in principle and directed the minister of climate change to sit with the provincial g…
2,
2,
2,
2,
2,"RT @washingtonpost: Record-breaking climate events all over the world are being shaped by global warming, scientists find …"
2,
2,"RT @WSJ: Appetite for oil and gas will continue to grow despite efforts to curb climate change, says Saudi energy minister Ã¢â‚¬Â¦"
2,"RT @thevandykeparks: Earth Day : with a climate change denier in the White House, experts are fighting back. "
2,"RT @NatKeohane: 'This … follows from the basic laws of physics’: Scientists rebuke Scott Pruitt on climate change, via @chrismooney https:/…"
2,
2,
2,
2,RT @DavidPapp: [TECHCRUNCH] The official White House website has dropped any mention of climate change 
2,"RT @CochraneCBC: New from me and @AaronWherry | Trudeau and premiers to announce climate change deal Friday
 https:/…"
2,RT @OceanBites: today on oceanbites: The Kelp in the Coal Mine: can kelps act as an indicator for climate change?…
2,RT @guardian: The fight against climate change: four cities leading the way in the Trump era 
2,
2,
2,
2,
2,RT @PopSci: The truth about climate change continues to be inconvenient in Al Gore's new trailer  …
2,
2,RT @NYTScience: The rising cost of flood insurance due to climate change fears is harming property values in some American cities …
2,RT @guardianeco: Arctic ice melt could trigger uncontrollable climate change at global level 
2,RT @ProfAbelMendez: Rapid emergence of climate change in environmental drivers of marine ecosystems  …
2,"RT @htTweets: To curb climate change,  nations map their course to carbon-free economies  "
2,RT @BelugaSolar: Donald Trump actually has very little control over green energy and climate change 
2,RT @UNEP: What are the impacts of collective inaction against climate change? Find out here&gt; …
2,"RT @jaketapper: Sec'y of State Tillerson while at Exxon would use email alias 'Wayne Tracker' to discuss climate change, per NY AG

https:/…"
2,RT @thehill: CO levels in atmosphere hit new high as EPA head denies its role in climate change  …
2,
2,
2,RT @thehill: Government scientists leak climate change report out of fear Trump will suppress it: report  …
2,
2,RT @washingtonpost: Trump’s budget would torpedo Obama’s investments in climate change and clean energy 
